단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
138930,BS금융지주,12250,-200,-1.61,12250,12550,12200,852443,10510271550,2368903762750,193379899
001460,BYC,155500,-500,-0.32,156000,156000,152000,98,15084500,97127632500,624615
001465,BYC우,68400,-500,-0.73,68900,68900,67500,4,272400,14732334000,215385
001040,CJ,80700,500,0.62,80100,81000,77900,296211,23417120400,2338894932300,28982589
079160,CJ CGV,25550,-250,-0.97,25300,25800,25000,86982,2210363100,526776051900,20617458
011150,CJ씨푸드,2820,-150,-5.05,2915,2915,2770,1558419,4426274570,101324779860,35930773
011155,CJ씨푸드1우,9550,-250,-2.55,9590,9700,9300,1831,17424750,1910000000,200000
001045,CJ우,19750,-300,-1.5,19800,20100,19550,1420,28130000,44639404250,2260223
097950,CJ제일제당,321500,13500,4.38,305500,321500,305000,61341,19202844000,4199101212000,13060968
097955,CJ제일제당 우,70300,-300,-0.42,69400,70600,69300,1162,81509400,93318539900,1327433
000590,CS홀딩스,46950,6100,14.93,40850,46950,39300,26761,1225968950,54202929900,1154482
139130,DGB금융지주,14000,50,0.36,13850,14000,13750,256230,3538187450,1876744156000,134053154
069730,DSR제강,3475,-15,-0.43,3440,3490,3420,18224,62812500,50040000000,14400000
017940,E1,51000,-300,-0.58,50800,51300,50500,10181,516674700,349860000000,6860000
007700,F&F,7350,-150,-2,7500,7550,7280,740,5536000,113190000000,15400000
114090,GKL,20400,400,2,19950,20650,19800,368946,7504358000,1261855668000,61855670
078930,GS,63900,-1400,-2.14,64000,65500,63700,506204,32533155500,5937292654200,92915378
006360,GS건설,96500,-1900,-1.93,96000,99400,96000,321181,31207391600,4921500000000,51000000
001250,GS글로벌,12050,-150,-1.23,11900,12300,11900,131266,1591993100,271531856200,22533764
078935,GS우,22050,50,0.23,21900,22100,21900,6000,131875500,39355413300,1784826
035000,GⅡR,9000,-20,-0.22,9020,9100,8900,15618,140146900,149106681000,16567409
001500,HMC투자증권,14850,-250,-1.66,14800,15100,14700,69219,1031651650,435656098350,29337111
011420,IB스포츠,1670,125,8.09,1545,1775,1520,215034,359967180,32769448080,19622424
003560,IHQ,3360,-370,-9.92,3725,3960,3290,2108509,7473237200,136063932480,40495218
005560,JS전선,6950,0,0,6890,6980,6860,3181,22008450,79081548000,11378640
001060,JW중외제약,16700,-500,-2.91,16850,17250,16600,162530,2726840500,167315646700,10018901
