지수명,종가,대비,등락률
코스피 200,318.43,2.93,0.93
코스피 200 TR,399.59,3.68,0.93
KIS 크레딧 2312만기형 총수익지수,110.51,0.02,0.02
KIS 크레딧 2412만기형 총수익지수,108.35,0.04,0.04
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),114.26,0.07,0.06
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),111.54,0.14,0.13
FnGuide 친환경 자동차 밸류체인 지수,1506.96,23.22,1.56
FnGuide AI 반도체 포커스 지수(시장가격),1365.63,43.58,3.3
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1444.22,18.92,1.33
FnGuide 5G플러스 지수 (시장가격),1701.37,41.19,2.48
FnGuide 성장소비주도 지수,1831.05,27.43,1.52
FactSet US-China Electric&Autonomous Vehicle Price Return Index,217.2,0.99,0.46
KRX 금현물지수,2001.87,-17.37,-0.86
S&P GSCI GOLD Index Excess Return,136.12,-0.12,-0.09
KIS 10년 국고채 지수 (총수익),14396.81,125.92,0.88
KTB INDEX(시장가격),10164.88,22.13,0.22
10년국채선물지수,1128.31,10.45,0.93
국채선물지수,1205.45,2.46,0.2
Bloomberg Global Digital Media & Tech Select Price Return Index,3037.49,0.03,0
Solactive Global Semiconductor TOP4 Plus Price Return Index,2691.05,22.86,0.86
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3082.54,33.5,1.1
Solactive Global Superior Income TOP 10 Price Return Index,705.03,5.3,0.76
KIS 단기채권알파AA-이상 총수익지수,113.11,0.02,0.02
KIS MSB 단기지수(총수익),12126.14,2.09,0.02
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,9876.37,24.09,0.24
S&P Ultra T-Bond Futures Index(ER),108.97,0.54,0.5
Bloomberg U.S Treasury 20+ Year Total Return Index,523.72,6.41,1.24
다우존스 인터넷 종합지수,718.94,11.23,1.59
S&P 500,4247.68,30.64,0.73
S&P500 and Short-Term Treasury 30/70 Blend Index,162.83,0.37,0.23
MorningStar Wide Moat Focus Index,11132.9,-6.92,-0.06
NASDAQ 100,14745.86,141.01,0.97
NASDAQ-100 US T-Bills 30/70 Index,1497.08,4.47,0.3
Dow Jones U.S. Real Estate Index,0,0,0
Solactive SOFR Daily Total Return Index,1103.79,0.17,0.02
Bloomberg Short-Term Treasury Total Return Index,134.88,0.01,0.01
Dow Jones U.S. Dividend 100 Price Return Index,4899.99,36.82,0.76
Solactive US Big Tech Top 7 Plus Price Return Index,16203.95,189.86,1.19
Indxx SPAC & NEXTGEN IPO Price return Index,,,
Indxx US Green Infrastructure Price return Index,2800.22,39.57,1.43
Markit iBoxx USD Liquid High Yield Total Return Index,308.38,1.28,0.42
FnGuide-RAFI 코리아 대형 지수,8423.36,47.75,0.57
VN30 Index(PR),1117.12,10.27,0.93
Bloomberg VN30 Futures Excess Return Index,161.4,1.03,0.64
MKF SAMs EW 지수,16081.7,121.63,0.76
MKF SAMs SW,14335.79,130.95,0.92
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1191.76,21.01,1.79
S&P ASIA50 Price Return Index,3333.27,-31.34,-0.93
Bloomberg Blended NVIDIA Equity and Korean Bond Index,5392.67,49.13,0.92
DeepSearch 원자력테마 지수 (시장가격지수),1092.61,22.69,2.12
MSCI Indonesia Index,7141.77,71.86,1.02
코스피 200 선물지수,1600.63,12.78,0.8
