지수명,종가,대비,등락률
코스피 200,333.45,0.6,0.18
코스피 200 TR,418.62,0.75,0.18
KIS 크레딧 2312만기형 총수익지수,111.02,0.01,0.01
KIS 크레딧 2412만기형 총수익지수,109.23,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),115.61,0.04,0.03
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),113.77,0.05,0.04
FnGuide 친환경 자동차 밸류체인 지수,1554.66,1.21,0.08
FnGuide AI 반도체 포커스 지수(시장가격),1400.72,8.01,0.58
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1508.37,0,0
FnGuide 5G플러스 지수 (시장가격),1874.53,1.38,0.07
FnGuide 성장소비주도 지수,1974.43,45.52,2.36
FactSet US-China Electric&Autonomous Vehicle Price Return Index,225.14,2.34,1.05
KRX 금현물지수,2006.61,-10.56,-0.52
S&P GSCI GOLD Index Excess Return,138.93,0.79,0.57
KIS 10년 국고채 지수 (총수익),15251.38,39.6,0.26
KTB INDEX(시장가격),10371.96,7.59,0.07
10년국채선물지수,1195.66,4.27,0.36
국채선물지수,1225.3,0.71,0.06
Bloomberg Global Digital Media & Tech Select Price Return Index,3229.66,-10.72,-0.33
Solactive Global Semiconductor TOP4 Plus Price Return Index,2984.52,12.5,0.42
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3279.73,-17.14,-0.52
Solactive Global Superior Income TOP 10 Price Return Index,742.4,0.3,0.04
KIS 단기채권알파AA-이상 총수익지수,113.72,0.02,0.02
KIS MSB 단기지수(총수익),12183.08,1.18,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,11123.18,8.49,0.08
S&P Ultra T-Bond Futures Index(ER),122.93,1.7,1.4
Bloomberg U.S Treasury 20+ Year Total Return Index,592.7,8.19,1.4
다우존스 인터넷 종합지수,785.78,-3.88,-0.49
S&P 500,4549.34,-17.84,-0.39
S&P500 and Short-Term Treasury 30/70 Blend Index,167.06,-0.18,-0.11
MorningStar Wide Moat Focus Index,12169.05,15.59,0.13
NASDAQ 100,15788.05,-89.66,-0.56
NASDAQ-100 US T-Bills 30/70 Index,1536.08,-2.44,-0.16
Dow Jones U.S. Real Estate Index,0,0,0
Solactive SOFR Daily Total Return Index,1110.83,0.17,0.02
Bloomberg Short-Term Treasury Total Return Index,135.89,0.02,0.01
Dow Jones U.S. Dividend 100 Price Return Index,5124.78,-11.53,-0.22
Solactive US Big Tech Top 7 Plus Price Return Index,17500.02,217.18,1.26
Indxx SPAC & NEXTGEN IPO Price return Index,,,
Indxx US Green Infrastructure Price return Index,2989.79,5.76,0.19
Markit iBoxx USD Liquid High Yield Total Return Index,325.47,0.53,0.16
FnGuide-RAFI 코리아 대형 지수,8792.55,20.25,0.23
VN30 Index(PR),1109.27,8.85,0.8
Bloomberg VN30 Futures Excess Return Index,161.76,1.77,1.11
MKF SAMs EW 지수,16624.47,2.76,0.02
MKF SAMs SW,14524.24,-11.7,-0.08
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1275.28,6.09,0.48
S&P ASIA50 Price Return Index,3337.96,11.92,0.36
Bloomberg Blended NVIDIA Equity and Korean Bond Index,5509.73,37.85,0.69
DeepSearch 원자력테마 지수 (시장가격지수),1167.11,0.32,0.03
MSCI Indonesia Index,7326.67,-53.49,-0.72
코스피 200 선물지수,1670.5,4.26,0.26
Nikkei 225,33445.9,670.08,2.04
