지수명,종가,대비,등락률
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,114.65,0.02,0.02
코스피 200,370.73,-1.92,-0.52
코스피 200 TR,470.87,-2.35,-0.5
KIS 크레딧 2412만기형 총수익지수,110.82,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),117.41,0.01,0.01
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),115.86,0.02,0.02
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,113.77,0.01,0.01
FnGuide 친환경 자동차 밸류체인 지수,1693.93,11.77,0.7
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,112.57,0.01,0.01
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,114.24,0.01,0.01
FnGuide AI 반도체 포커스 지수(시장가격),1838.87,5.53,0.3
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1657.69,-9.03,-0.54
FnGuide 5G플러스 지수 (시장가격),2003.66,-3.9,-0.19
FnGuide 성장소비주도 지수,1901.26,12.45,0.66
FactSet US-China Electric&Autonomous Vehicle Price Return Index,222.04,-2.08,-0.93
iSelect K-POP 포커스지수(시장가격),2079.32,57.06,2.82
KRX 금현물지수,2206.99,6.32,0.29
S&P GSCI GOLD Index Excess Return,146.25,1.1,0.76
KIS 10년 국고채 지수 (총수익),15566.85,-15.67,-0.1
KTB INDEX(시장가격),10323.26,0.59,0.01
10년국채선물지수,1204.94,-1.27,-0.11
국채선물지수,1225.97,-0.12,-0.01
Bloomberg Global Digital Media & Tech Select Price Return Index,4089.59,1.17,0.03
Solactive Global Semiconductor TOP4 Plus Price Return Index,4320.25,17.48,0.41
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3683.31,6.63,0.18
Solactive Global Superior Income TOP 10 Price Return Index,769.01,-0.71,-0.09
KIS 단기채권알파AA-이상 총수익지수,115.14,0.01,0.01
KIS MSB 단기지수(총수익),12318.09,0.95,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,11526.27,-32.86,-0.28
S&P Ultra T-Bond Futures Index(ER),119.23,-0.65,-0.54
Bloomberg U.S Treasury 20+ Year Total Return Index,583.62,-2.6,-0.44
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,121.41,1.13,0.94
다우존스 인터넷 종합지수,940.61,-1.68,-0.18
S&P 500,5218.19,-15.99,-0.31
S&P500 and Short-Term Treasury 30/70 Blend Index,176.04,-0.14,-0.08
MorningStar Wide Moat Focus Index,13452.3,-62.39,-0.46
NASDAQ 100,18277.06,-62.38,-0.34
NASDAQ-100 US T-Bills 30/70 Index,1623.7,-1.48,-0.09
Dow Jones U.S. Real Estate Index,0,0,0
Solactive SOFR Daily Total Return Index,1129.02,0.5,0.04
Bloomberg Short-Term Treasury Total Return Index,137.92,0.03,0.02
Dow Jones U.S. Dividend 100 Price Return Index,5623.66,3.12,0.06
Solactive US Big Tech Top 7 Plus Price Return Index,21827.13,0,0
Indxx SPAC & NEXTGEN IPO Price return Index,,,
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),6112.73,-6.59,-0.11
Indxx US Green Infrastructure Price return Index,2757.52,-1.91,-0.07
