지수명,종가,대비,등락률
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,114.47,0.02,0.02
코스피 200,361.11,2.77,0.77
코스피 200 TR,458.02,3.51,0.77
KIS 크레딧 2412만기형 총수익지수,110.64,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),117.22,0.02,0.02
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),115.62,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,113.57,0.01,0.01
FnGuide 친환경 자동차 밸류체인 지수,1680.85,45.65,2.79
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,112.42,0.01,0.01
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,114.07,0.01,0.01
FnGuide AI 반도체 포커스 지수(시장가격),1813.64,14.88,0.83
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1622.17,16.73,1.04
FnGuide 5G플러스 지수 (시장가격),2018.09,23.77,1.19
FnGuide 성장소비주도 지수,1882.64,2.47,0.13
FactSet US-China Electric&Autonomous Vehicle Price Return Index,229.96,5.21,2.32
iSelect K-POP 포커스지수(시장가격),2058.23,3.9,0.19
KRX 금현물지수,2154.02,-4.23,-0.2
S&P GSCI GOLD Index Excess Return,145.55,-1.5,-1.02
KIS 10년 국고채 지수 (총수익),15595.65,13.46,0.09
KTB INDEX(시장가격),10316.91,0.04,0
10년국채선물지수,1210.15,1.7,0.14
국채선물지수,1227.73,-0.12,-0.01
Bloomberg Global Digital Media & Tech Select Price Return Index,3975.55,80.4,2.06
Solactive Global Semiconductor TOP4 Plus Price Return Index,4173.7,-91.19,-2.14
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3679.55,30.97,0.85
Solactive Global Superior Income TOP 10 Price Return Index,770.46,2.16,0.28
KIS 단기채권알파AA-이상 총수익지수,114.98,0.02,0.02
KIS MSB 단기지수(총수익),12301.45,1.47,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,11272.01,-33.71,-0.3
S&P Ultra T-Bond Futures Index(ER),121.4,-0.77,-0.63
Bloomberg U.S Treasury 20+ Year Total Return Index,592.16,592.16,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,123.89,123.89,0
다우존스 인터넷 종합지수,927.46,8.95,0.97
S&P 500,5175.27,57.33,1.12
S&P500 and Short-Term Treasury 30/70 Blend Index,175.36,0.59,0.34
MorningStar Wide Moat Focus Index,13522.71,25.57,0.19
NASDAQ 100,18219.12,267.43,1.49
NASDAQ-100 US T-Bills 30/70 Index,1619.94,7.3,0.45
Dow Jones U.S. Real Estate Index,0,0,0
Solactive SOFR Daily Total Return Index,1126.86,0.17,0.02
Bloomberg Short-Term Treasury Total Return Index,137.67,0,0
Dow Jones U.S. Dividend 100 Price Return Index,5561.75,9,0.16
Solactive US Big Tech Top 7 Plus Price Return Index,20810.34,-202.25,-0.96
Indxx SPAC & NEXTGEN IPO Price return Index,,,
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),6183.03,140.07,2.32
Indxx US Green Infrastructure Price return Index,2824.43,-27.22,-0.95
Markit iBoxx USD Liquid High Yield Total Return Index,337.79,0.15,0.04
FnGuide-RAFI 코리아 대형 지수,9708.32,32.1,0.33
VN30 Index(PR),1242.23,7.11,0.58
Bloomberg VN30 Futures Excess Return Index,179.66,1.28,0.72
MKF SAMs EW 지수,17939.92,44.86,0.25
MKF SAMs SW,15583.73,293.19,1.92
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1223.55,0.48,0.04
S&P ASIA50 Price Return Index,3692.88,64.42,1.78
Bloomberg Blended NVIDIA Equity and Korean Bond Index,6706.66,-37.92,-0.56
DeepSearch 원자력테마 지수 (시장가격지수),1299.13,4.97,0.38
MSCI Indonesia Index,7909.22,0,0
코스피 200 선물지수,1815.73,13.56,0.75
Nikkei 225,38797.51,-22.98,-0.06
TOPIX,2657.24,-9.59,-0.36
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3690.59,16.99,0.46
KIS 종합채권 AA-이상 총수익 지수(Total return Index),112.62,0.12,0.11
FnGuide 올라운드 가치주 지수,870.34,-1.02,-0.12
STAR 50 Index(Price Return),817.75,-0.69,-0.08
CSI 300 Index,3597.49,8.23,0.23
KIS 종합채권국공채1-10Y지수,146.32,0.06,0.04
Hang Seng TECH Index,3643.91,161.62,4.64
코스닥 150,1483.71,31.9,2.2
코스피,2681.81,21.97,0.83
Bloomberg EV Supporters Plus Tesla Price Return Index,5275.28,39.25,0.75
FnGuide 포스코그룹포커스 지수(시장가격),4225.24,200.81,4.99
MSCI Philippines IMI Index,1643.63,2.98,0.18
코스피 200 동일가중지수,2186.86,2.97,0.14
