지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),118.91,0.04,0.03
코스피 200,383.23,2.03,0.53
MK 머니마켓 지수(총수익),13853.07,3.28,0.02
KIS-하나 MMF 지수(총수익),113.2,0.01,0.01
Hang Seng China H,6455.7,63.64,1
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,115.87,0.02,0.02
코스피 200 TR,489.93,2.6,0.53
KIS 크레딧 2412만기형 총수익지수,112.02,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),118.82,0.04,0.03
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),117.55,0.01,0.01
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,115.03,0.03,0.03
FnGuide 친환경 자동차 밸류체인 지수,1547.64,29.47,1.94
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,113.87,0.03,0.03
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,115.42,0.02,0.02
FnGuide AI 반도체 포커스 지수(시장가격),2407.5,5.17,0.22
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1692.3,23.23,1.39
FnGuide 5G플러스 지수 (시장가격),2168.4,0.24,0.01
FnGuide 성장소비주도 지수,1992.49,-37.7,-1.86
FactSet US-China Electric&Autonomous Vehicle Price Return Index,226.15,2.57,1.15
iSelect K-POP 포커스지수(시장가격),1865.01,-27.17,-1.44
KRX 금현물지수,2452.85,5.39,0.22
S&P GSCI GOLD Index Excess Return,156.14,2.37,1.54
KEDI 글로벌 AI 클라우드 지수,4226.14,61.69,1.48
KIS 10년 국고채 지수 (총수익),15845.43,7.37,0.05
KTB INDEX(시장가격),10334.68,2.74,0.03
Bloomberg Global Digital Media & Tech Select Price Return Index,4668.21,47.65,1.03
Solactive Global Semiconductor TOP4 Plus Price Return Index,4925.48,25.67,0.52
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4097.22,56.89,1.41
Solactive Global Superior Income TOP 10 Price Return Index,766.68,4.22,0.55
KIS 단기채권알파AA-이상 총수익지수,116.36,0.03,0.03
KIS MSB 단기지수(총수익),12436.63,2.4,0.02
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3390,1.24,0.04
MSCI MEXICO IMI 25/50 Price return Index,10639.36,177.73,1.7
S&P Ultra T-Bond Futures Index(ER),117.09,1.73,1.5
Bloomberg U.S Treasury 20+ Year Total Return Index,581.02,7.74,1.35
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,116.5,0.82,0.71
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1122.06,5.26,0.47
다우존스 인터넷 종합지수,946.5,0.6,0.06
S&P 500,5537.02,28.01,0.51
S&P500 and Short-Term Treasury 30/70 Blend Index,181.06,0.31,0.17
MorningStar Wide Moat Focus Index,13106.41,-6.14,-0.05
NASDAQ 100,20186.63,174.74,0.87
NASDAQ-100 US T-Bills 30/70 Index,1690.78,4.77,0.28
Dow Jones U.S. Real Estate Index,1581.27,0.35,0.02
Solactive SOFR Daily Total Return Index,1145.83,0.17,0.01
Bloomberg Short-Term Treasury Total Return Index,139.84,0.04,0.03
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1569.86,30.93,2.01
Dow Jones U.S. Dividend 100 Price Return Index,5468.53,-15.77,-0.29
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1911.18,25.4,1.35
Solactive US Big Tech Top 7 Plus Price Return Index,26151.29,364.41,1.41
Indxx SPAC & NEXTGEN IPO Price return Index,,,
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7613.39,216.8,2.93
Indxx US Green Infrastructure Price return Index,2692.52,65.89,2.51
Markit iBoxx USD Liquid High Yield Total Return Index,342.91,0.66,0.19
FnGuide-RAFI 코리아 대형 지수,10324.98,59.96,0.58
VN30 Index(PR),1305.5,9.44,0.73
Bloomberg VN30 Futures Excess Return Index,188.38,1.7,0.91
MKF SAMs EW 지수,17942.47,119.97,0.67
MKF SAMs SW,15437.74,140.68,0.92
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1171.54,-4.29,-0.37
S&P ASIA50 Price Return Index,4359.36,61,1.42
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2739.5,26.6,0.98
KEDI 글로벌AI반도체 지수,5096.38,125.19,2.52
Bloomberg Blended NVIDIA Equity and Korean Bond Index,7727.66,-25.06,-0.32
DeepSearch 원자력테마 지수 (시장가격지수),1673.27,-14.65,-0.87
MSCI Indonesia Index,7032.06,52.43,0.75
코스피 200 선물지수,1914.14,8.94,0.47
Nikkei 225,40580.76,506.07,1.26
TOPIX,2872.18,15.56,0.54
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3939.92,84.7,2.2
KIS 종합채권 AA-이상 총수익 지수(Total return Index),114.56,0.04,0.03
FnGuide 올라운드 가치주 지수,865.42,-5.88,-0.67
STAR 50 Index(Price Return),701.79,2.67,0.38
CSI 300 Index,3463.41,-8.37,-0.24
