지수명,종가,대비,등락률
KIS 하나 CD금리 총수익지수,11559.24,0,0
코스피 200,472.85,8.2,1.76
MK 머니마켓 지수(총수익),14392.22,0.95,0.01
KIS-하나 MMF 지수(총수익),117.57,0,0
S&P 500,6615.28,0,0
S&P 500 and Short-Term Treasury 50/50 Blend Index,268.76,0,0
NASDAQ 100,24293.78,0,0
KEDI 미국메디컬AI 지수,2034.6,0,0
Solactive U.S. Dividend TOP 30 Index PR,4354.92,0,0
Solactive-KEDI Xiaomi Focus China Tech Index,2048.61,8.16,0.4
KIS 종합채권형 지수(AA-이상)(총수익),127.51,0,0
KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),117.9,0,0
Hang Seng China H,9412.66,16.21,0.17
코리아 밸류업 지수,1403.55,26.14,1.9
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11852.9,5.58,0.05
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,120.63,0,0
코스피 200 TR,619.72,10.75,1.77
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),123.26,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,119.72,0,0
FnGuide 친환경 자동차 밸류체인 지수,1199.39,-5.61,-0.47
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,118.38,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,120.13,0,0
FnGuide AI 반도체 포커스 지수(시장가격),2277.44,72.11,3.27
Bloomberg BYD Plus Top Supply Chain Select Price Return Index,2961.64,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,2062.95,32.71,1.61
FTSE Korean Government Bond Index(TR),212.29,0,0
FnGuide 5G플러스 지수 (시장가격),2429.27,41.27,1.73
FnGuide 성장소비주도 지수,2403.67,-14.7,-0.61
iSelect K-POP 포커스지수(시장가격),3229.36,17.98,0.56
KRX 금현물지수,3965.3,60.46,1.55
Bloomberg Multi Asset Target-date 2030 KRW Index,2660.09,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,3163.41,0,0
S&P GSCI GOLD Index Excess Return,228.45,0.77,0.34
KEDI 글로벌 AI 클라우드 지수,5816.33,0,0
KIS 10년 국고채 지수 (총수익),16974.98,32.29,0.19
KTB INDEX(시장가격),10473.57,6.42,0.06
Solactive AI Custom Semiconductor Index(PR),6402.09,0,0
Solactive Global Semiconductor TOP4 Plus Price Return Index,6452.58,167.36,2.66
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4688.51,0,0
Solactive Global Big Pharma Index (Price Return),1735.81,0,0
Solactive Global Superior Income TOP 10 Price Return Index,796.49,0,0
FactSet US-China Electric&Autonomous Vehicle Price Return Index,312.14,-0.69,-0.22
KIS 단기채권알파AA-이상 총수익지수,120.99,0,0
KIS MSB 단기지수(총수익),12898.56,0.8,0.01
FnGuide 기업가치 지수(시장가격),2186.5,-5.04,-0.23
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4651.74,0,0
MK-KAP 머니마켓 총수익지수,118.02,0,0
MSCI MEXICO IMI 25/50 Price return Index,12629.13,0,0
ICE U.S. Treasury 7-10 Year Bond Index (Total Return),114.27,0,0
S&P Ultra T-Bond Futures Index(ER),113.56,0,0
Bloomberg U.S Treasury 20+ Year Total Return Index,600.68,0,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,113.75,0,0
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1112.07,0,0
다우존스 인터넷 종합지수,1299.44,0,0
S&P500 and Short-Term Treasury 30/70 Blend Index,199.47,0,0
MorningStar Wide Moat Focus Index,14796.04,0,0
NASDAQ-100 US T-Bills 30/70 Index,1871.99,0,0
Solactive SOFR Daily Total Return Index,1211.87,0,0
Bloomberg Short-Term Treasury Total Return Index,148.02,0,0
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1384.55,0,0
Dow Jones U.S. Dividend 100 Price Return Index,5747.32,0,0
WisdomTree U.S. Quality Dividend Growth Index (Price Return),735.02,0,0
Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,1247.11,0,0
Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,1855.97,0,0
Dow Jones U.S. Real Estate Index,1825.27,0,0
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1963.38,0,0
Solactive US Big Tech Top 7 Plus Price Return Index,34273.75,0,0
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),10244.87,0,0
NYSE FactSet US Focus Manufacturing Index(Price Return),294.42,0,0
Indxx US Green Infrastructure Price return Index,3128.72,0,0
Markit iBoxx USD Liquid High Yield Total Return Index,387.92,0,0
VN30 Index(PR),1886.99,10.24,0.55
MKF SAMs EW 지수,23423.03,81.64,0.35
MKF SAMs SW,18560.64,222.93,1.22
Morningstar Singapore REIT Yield Focus Index(PR),1311.48,-8.89,-0.67
S&P ASIA50 Price Return Index,5965.16,53.39,0.9
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,3142.01,0,0
KEDI 글로벌AI반도체 지수,6226.41,0,0
Bloomberg Blended NVIDIA Equity and Korean Bond Index,9175.56,0,0
KIS 1~3년 우량크레딧(AA-이상) 총수익지수,117.51,0,0
DeepSearch 원자력테마 지수 (시장가격지수),3377.28,48.03,1.44
MSCI Indonesia Index,6237.35,-39.92,-0.64
Indxx India Big 5 Conglomerates Index (Price Return),4473.05,0,0
Indxx India Super Consumption Index (Price Return),3559.03,0,0
코스피 200 선물지수,2333.9,36.44,1.59
Solactive Eli Lilly Value Chain Index(PR),2834.61,0,0
Nikkei 225,44902.27,134.15,0.3
TOPIX,3168.36,7.87,0.25
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3707.77,90.25,2.49
Bloomberg Multi Asset Target-date 2080 KRW Index,3626.15,0,0
KIS 종합채권 AA-이상 총수익 지수(Total return Index),122,0,0
FnGuide 올라운드 가치주 지수,1000.39,-4.04,-0.4
STAR 50 Index(Price Return),1357.79,17.39,1.3
CSI 300 Index,0,-4533.06,-100
KIS 종합채권국공채1-10Y지수,157.39,0,0
Solactive China AI Big Tech TOP2+ Index (Price Return),2059.65,0,0
Hang Seng TECH Index,6100.85,45.38,0.75
코스닥 150,1433.14,-0.46,-0.03
코스피,3449.62,42.31,1.24
Bloomberg EV Supporters Plus Tesla Price Return Index,8664.01,0,0
FnGuide 포스코그룹포커스 지수(시장가격),2449.48,-20.36,-0.82
MSCI Philippines IMI Index,1565.88,24.88,1.61
KAP 26-06 특수채 총수익 지수(AAA이상),106.79,0,0
iSelect 2차전지양극재 지수,3693.34,-4.93,-0.13
iSelect 미래전략기술 지수 (PR),3595.14,46.28,1.3
FnGuide 온디바이스AI 지수,2719.96,80.96,3.07
FnGuide 주주가치 지수,2750.27,-0.05,0
FnGuide AI반도체&인프라 지수,4080.88,79.68,1.99
KRX ESG Leaders 150,2222.26,-1.26,-0.06
KRX 300,2158.67,34.27,1.61
KEDI 알리바바미국채커버드콜혼합지수(TR),1204.11,0,0
코스피 200 Top 10 지수,1477.4,10.88,0.74
KIS 은행채2512만기형 지수,106.82,0,0
KIS 회사채(AA-이상)2706만기형지수(총수익),107.77,0,0
KAP 32-10 국고채 10년 총수익지수,115.24,0,0
iSelect CAPEX 설비투자 지수(시장가격),3911.73,13.09,0.34
FnGuide K-POP & 미디어 지수,914.57,4.36,0.48
FnGuide K-게임 지수,840.44,-3.89,-0.46
FnGuide K-뉴딜 디지털 플러스 지수,1905.3,-10.75,-0.56
FnGuide K-메타버스 MZ 지수(시장가격),1301.71,12.51,0.97
FnGuide K-반도체 지수,4282.22,142.63,3.45
FnGuide K-푸드 지수 (시장가격),1005.29,-16.04,-1.57
FnGuide 5G 산업 지수,2754.69,41.74,1.54
FnGuide 골프 테마 지수,905.15,17.96,2.02
FnGuide 전기&수소차 지수 (시장가격),1839.03,-6.04,-0.33
FnGuide 조선해운지수,4876.96,27.82,0.57
FnGuide 친환경에너지 지수 (시장가격),1509.41,-6.68,-0.44
FnGuide K-뷰티 지수,631.21,-3.11,-0.49
KAP 초장기 국고채 지수(총수익),14231.71,40.87,0.29
KOFR 지수,1168.13,0.08,0.01
FnGuide 고배당 알파 지수,2579.84,-8.3,-0.32
MSCI Korea TR Index,2012.92,38.93,1.97
FnGuide E커머스 지수,2044.04,-3.03,-0.15
NYSE Arca Gold Miners Index (Price Return),347.74,0,0
S&P Global Luxury Index,4588.49,0,0
Solactive Semiconductor Top 10 Index PR,7744.06,-2.94,-0.04
Solactive United States Technology 100 Index(Price Return),15341.98,0,0
MSCI ACWI IMI Water ESG Filtered (Price Return),2413.84,0,0
ICE Global Carbon Futures Index(Excess Return),650.76,0,0
Solactive Physical AI Index,15495.86,0,0
FnGuide 농업융복합산업 지수(시장가격),1296.21,-13.93,-1.06
KIS-NH Amundi MMF지수,116.78,0,0
iSelect K-바이오헬스케어,1272.86,-8.13,-0.63
FnGuide 반도체 핵심공정 지수,1028.65,8.85,0.87
iSelect 원자력지수 (시장가격),3568.91,34.27,0.97
Stoxx 유럽 방산 지수,556.2,0,0
iSelect 전력설비투자 지수,5585.85,-51.14,-0.91
KAP 종합채권 총수익지수(AA-이상),121.78,0,0
iSelect 주주가치성장 지수,2054.12,-3.65,-0.18
F-코스닥150 지수,1655.5,-2.2,-0.13
KRX/S&P 탄소효율 그린뉴딜지수,1938.31,28.82,1.51
