지수명,종가,대비,등락률
KIS 하나 CD금리 총수익지수,11569.83,0,0
코스피 200,475.22,7.19,1.54
MK 머니마켓 지수(총수익),14403.73,2.13,0.01
KIS-하나 MMF 지수(총수익),117.67,0,0
S&P 500,6643.7,0,0
S&P 500 and Short-Term Treasury 50/50 Blend Index,269.52,0,0
NASDAQ 100,24503.85,0,0
KEDI 미국메디컬AI 지수,1989.5,0,0
Solactive U.S. Dividend TOP 30 Index PR,4279.27,0,0
Solactive-KEDI Xiaomi Focus China Tech Index,2138.53,30.36,1.44
KIS 종합채권형 지수(AA-이상)(총수익),126.9,0,0
KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),117.87,0,0
Hang Seng China H,9473.18,170.08,1.83
코리아 밸류업 지수,1400.26,23.87,1.73
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11839.73,0.93,0.01
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,120.73,0,0
코스피 200 TR,623.53,10.13,1.65
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),123.34,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,119.82,0,0
FnGuide 친환경 자동차 밸류체인 지수,1181.72,9.44,0.81
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,118.47,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,120.18,0,0
FnGuide AI 반도체 포커스 지수(시장가격),2336.01,48.53,2.12
Bloomberg BYD Plus Top Supply Chain Select Price Return Index,3039.8,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,2087,36.61,1.79
FTSE Korean Government Bond Index(TR),209.84,0,0
FnGuide 5G플러스 지수 (시장가격),2443.06,52.95,2.22
FnGuide 성장소비주도 지수,2398.07,26.62,1.12
iSelect K-POP 포커스지수(시장가격),3128.62,7.6,0.24
KRX 금현물지수,4345.35,131.22,3.11
Bloomberg Multi Asset Target-date 2030 KRW Index,2677.63,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,3205.86,0,0
S&P GSCI GOLD Index Excess Return,235.49,2.3,0.98
KEDI 글로벌 AI 클라우드 지수,5743.08,0,0
KIS 10년 국고채 지수 (총수익),16787.19,-7.44,-0.04
KTB INDEX(시장가격),10439.09,-1.05,-0.01
Solactive AI Custom Semiconductor Index(PR),6066.75,0,0
Solactive Global Semiconductor TOP4 Plus Price Return Index,6654.06,30.09,0.45
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4735.51,0,0
Solactive Global Big Pharma Index (Price Return),1711.57,0,0
Solactive Global Superior Income TOP 10 Price Return Index,791.97,0,0
FactSet US-China Electric&Autonomous Vehicle Price Return Index,325.87,2.19,0.68
KIS 단기채권알파AA-이상 총수익지수,121.07,0,0
KIS MSB 단기지수(총수익),12908.04,1.76,0.01
FnGuide 기업가치 지수(시장가격),2125,26.92,1.28
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4623.37,0,0
MK-KAP 머니마켓 총수익지수,118.13,0,0
MSCI MEXICO IMI 25/50 Price return Index,12677.69,0,0
ICE U.S. Treasury 7-10 Year Bond Index (Total Return),113.18,0,0
S&P Ultra T-Bond Futures Index(ER),112.25,0.73,0.66
Bloomberg U.S Treasury 20+ Year Total Return Index,592.09,0,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,112.51,0,0
