지수명,종가,대비,등락률
KIS 하나 CD금리 총수익지수,11554.41,0,0
코스피 200,450.06,8.78,1.99
MK 머니마켓 지수(총수익),14386.15,0.7,0
KIS-하나 MMF 지수(총수익),117.52,0,0
S&P 500,6512.61,0,0
S&P 500 and Short-Term Treasury 50/50 Blend Index,266.57,0,0
NASDAQ 100,23839.8,0,0
KEDI 미국메디컬AI 지수,2014.82,0,0
Solactive U.S. Dividend TOP 30 Index PR,4374.09,0,0
Solactive-KEDI Xiaomi Focus China Tech Index,1973.84,14.35,0.73
KIS 종합채권형 지수(AA-이상)(총수익),127.36,0,0
KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),117.86,0,0
Hang Seng China H,9333.61,91.21,0.99
코리아 밸류업 지수,1333.81,36.6,2.82
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11844.14,-0.97,-0.01
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,120.58,0,0
코스피 200 TR,589.81,11.49,1.99
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),123.21,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,119.67,0,0
FnGuide 친환경 자동차 밸류체인 지수,1188.94,-1.33,-0.11
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,118.33,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,120.07,0,0
FnGuide AI 반도체 포커스 지수(시장가격),2074.89,66.26,3.3
Bloomberg BYD Plus Top Supply Chain Select Price Return Index,2902.34,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1962.54,44.14,2.3
FTSE Korean Government Bond Index(TR),211.85,0,0
FnGuide 5G플러스 지수 (시장가격),2295.81,22.24,0.98
FnGuide 성장소비주도 지수,2369.49,14.22,0.6
iSelect K-POP 포커스지수(시장가격),3264.09,54.6,1.7
KRX 금현물지수,3867.15,-64.46,-1.64
Bloomberg Multi Asset Target-date 2030 KRW Index,2639.62,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,3126.45,0,0
S&P GSCI GOLD Index Excess Return,225.42,-0.01,-0.01
KEDI 글로벌 AI 클라우드 지수,5612.8,0,0
KIS 10년 국고채 지수 (총수익),16920.82,-8.35,-0.05
KTB INDEX(시장가격),10465.47,-46.6,-0.44
Solactive AI Custom Semiconductor Index(PR),6482.12,0,0
Solactive Global Semiconductor TOP4 Plus Price Return Index,6035.69,117.48,1.99
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4576.81,0,0
Solactive Global Big Pharma Index (Price Return),1753.5,0,0
Solactive Global Superior Income TOP 10 Price Return Index,789.75,0,0
FactSet US-China Electric&Autonomous Vehicle Price Return Index,301.28,-0.98,-0.32
KIS 단기채권알파AA-이상 총수익지수,120.94,0,0
KIS MSB 단기지수(총수익),12893.53,0.62,0
FnGuide 기업가치 지수(시장가격),2157.03,42.29,2
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4614.3,0,0
MK-KAP 머니마켓 총수익지수,117.98,0,0
MSCI MEXICO IMI 25/50 Price return Index,12309.27,0,0
ICE U.S. Treasury 7-10 Year Bond Index (Total Return),113.92,0,0
S&P Ultra T-Bond Futures Index(ER),112.16,-0.32,-0.28
Bloomberg U.S Treasury 20+ Year Total Return Index,594.49,0,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,113.58,0,0
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1097.42,0,0
다우존스 인터넷 종합지수,1304.51,0,0
S&P500 and Short-Term Treasury 30/70 Blend Index,198.43,0,0
MorningStar Wide Moat Focus Index,14924.75,0,0
NASDAQ-100 US T-Bills 30/70 Index,1860.48,0,0
Solactive SOFR Daily Total Return Index,1210.98,0,0
Bloomberg Short-Term Treasury Total Return Index,147.91,0,0
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1330.48,0,0
Dow Jones U.S. Dividend 100 Price Return Index,5781.72,0,0
WisdomTree U.S. Quality Dividend Growth Index (Price Return),726.59,0,0
Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,1231.74,0,0
Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,1842.61,0,0
Dow Jones U.S. Real Estate Index,1810.6,0,0
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1909.32,0,0
Solactive US Big Tech Top 7 Plus Price Return Index,33311.33,0,0
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),9818.95,0,0
NYSE FactSet US Focus Manufacturing Index(Price Return),284.19,0,0
Indxx US Green Infrastructure Price return Index,3025.89,0,0
Markit iBoxx USD Liquid High Yield Total Return Index,386.39,0,0
VN30 Index(PR),1816.79,-8.38,-0.46
MKF SAMs EW 지수,22829.29,204.57,0.9
MKF SAMs SW,17820.5,189.82,1.08
Morningstar Singapore REIT Yield Focus Index(PR),1297.2,-4.84,-0.37
